EXAMPLE_ID,FAMILY,CUT,TRUTH,naive_top1,naive_correct,trigram_top1,trigram_correct,raw_lstm_top1,raw_lstm_correct,gpt_top1,gpt_correct,dual_ensemble_top1,dual_ensemble_correct,ensemble3_top1,ensemble3_correct,ensemble_plain_top1,ensemble_plain_correct,trigram_top5,raw_lstm_top5,dual_ensemble_top5,ensemble3_top5,ensemble_plain_top5
val_0158_f60,mosfet,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|STRIP RESIST|CLEAN AFTER FIELD ETCH|DEPOSIT BARRIER METAL|STRIP PHOTORESIST,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|STRIP PHOTORESIST|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER POLY ETCH|CLEAN PAD OPENING|CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|DEPOSIT BARRIER METAL|VIA ETCH
val_0158_f80,mosfet,80,CLEAN PAD OPENING,DEVELOP PHOTORESIST,0,CLEAN PAD OPENING,1,CLEAN PAD OPENING,1,CLEAN PAD OPENING,1,CLEAN PAD OPENING,1,CLEAN PAD OPENING,1,CLEAN PAD OPENING,1,CLEAN PAD OPENING|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN PAD OPENING|STRIP RESIST|STRIP PHOTORESIST|MEASURE PAD OPENING|CLEAN AFTER METAL ETCH,CLEAN PAD OPENING|STRIP RESIST|STRIP PHOTORESIST|MEASURE PAD OPENING|STRIP RESIST LEVEL 2,CLEAN PAD OPENING|CLEAN AFTER VIA ETCH|MEASURE PAD OPENING|CLEAN AFTER METAL ETCH|CLEAN AFTER WINDOW ETCH,CLEAN PAD OPENING|STRIP RESIST|MEASURE PAD OPENING|CLEAN AFTER VIA ETCH|BACKSIDE CLEAN
val_0159_f60,ic,60,MEASURE VIA CD,DEVELOP PHOTORESIST,0,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD|DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE VIA CD|DEPOSIT BARRIER METAL|MEASURE SURFACE UNIFORMITY|IMPLANT SOURCE REGION|DEPOSIT TUNGSTEN SEED,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|DEPOSIT TUNGSTEN SEED|IMPLANT SOURCE REGION,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|SOFT BAKE|MEASURE CD LEVEL 2,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|DEPOSIT TUNGSTEN SEED|IMPLANT SOURCE REGION
val_0159_f80,ic,80,DEVELOP PHOTORESIST,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST,1,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|PAD WINDOW LITHO|OPEN PAD WINDOW LITHO,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|PASSIVATION ETCH,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|RAPID THERMAL ANNEAL|BACKSIDE ANNEAL,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|PAD WINDOW LITHO|PASSIVATION ETCH
val_0160_f60,igbt,60,MEASURE SURFACE PLANARITY,DEVELOP PHOTORESIST,0,MEASURE PLANARITY,0,MEASURE PLANARITY,0,MEASURE PLANARITY,0,MEASURE PLANARITY,0,MEASURE PLANARITY,0,MEASURE PLANARITY,0,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE PLANARITY|MEASURE SURFACE PLANARITY|SPIN COAT PHOTORESIST|CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC,MEASURE PLANARITY|CMP DIELECTRIC|EPITAXIAL DEPOSITION|CURE PASSIVATION|DEPOSIT POLYSILICON,MEASURE PLANARITY|CMP DIELECTRIC|SPIN COAT PHOTORESIST|MEASURE DIELECTRIC THICKNESS|SOFT BAKE
val_0160_f80,igbt,80,MEASURE PASSIVATION THICKNESS,DEVELOP PHOTORESIST,0,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION QUALITY,0,MEASURE PASSIVATION QUALITY,0,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION QUALITY,0,MEASURE PASSIVATION QUALITY,0,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|CURE PASSIVATION,MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW|IMPLANT DRAIN / CATHODE REGION|STRIP RESIST,MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW|CURE PASSIVATION|DEPOSIT PASSIVATION
val_0161_f60,mosfet,60,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,0,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEPOSIT BARRIER METAL|MEASURE VIA CD|IMPLANT SOURCE REGION|DEPOSIT METAL SEED|DEPOSIT PASSIVATION LAYER,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|IMPLANT SOURCE REGION|IMPLANT WELL,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|SHIP LOT|METAL ETCH,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT METAL SEED|DEPOSIT TUNGSTEN SEED|STRIP RESIST
val_0161_f80,mosfet,80,PASSIVATION ETCH,DEVELOP PHOTORESIST,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|STRIP PHOTORESIST,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|STRIP PHOTORESIST,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|CLEAN PAD OPENING|PATTERN INSPECTION LEVEL 1,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0162_f60,ic,60,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,0,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEPOSIT BARRIER METAL|MEASURE VIA CD|IMPLANT SOURCE REGION|DEPOSIT TUNGSTEN SEED|IMPLANT WELL,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|IMPLANT SOURCE REGION|FILL VIA TUNGSTEN,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|FINAL CLEAN|CLEAN AFTER ETCH,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|FILL VIA TUNGSTEN|IMPLANT DRAIN / CATHODE REGION
val_0162_f80,ic,80,PASSIVATION ETCH,DEVELOP PHOTORESIST,0,PASSIVATION ETCH,1,PASSIVATION ETCH,1,PASSIVATION ETCH,1,PASSIVATION ETCH,1,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|METAL PATTERN INSPECTION|INSPECT PATTERN LEVEL 1,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0163_f60,mosfet,60,STRIP RESIST,DEVELOP PHOTORESIST,0,STRIP RESIST,1,STRIP PHOTORESIST,0,STRIP RESIST,1,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP PHOTORESIST,0,STRIP RESIST|STRIP PHOTORESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|DIELECTRIC ETCH VIA|VIA ETCH,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|DIELECTRIC ETCH VIA|VIA ETCH,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|ETCH WET BACKSIDE|HARD BAKE,STRIP PHOTORESIST|VIA ETCH|CLEAN AFTER VIA ETCH|HARD BAKE|DEPOSIT BARRIER METAL
val_0163_f80,mosfet,80,DEVELOP PAD WINDOW,DEVELOP PHOTORESIST,0,DEVELOP PHOTORESIST,0,DEVELOP PAD WINDOW,1,DEVELOP PHOTORESIST,0,DEVELOP PAD WINDOW,1,DEVELOP PHOTORESIST,0,DEVELOP PHOTORESIST,0,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|POST EXPOSE BAKE,DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|PAD WINDOW LITHO|PASSIVATION ETCH|OPEN PAD WINDOW LITHO,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|RAPID THERMAL ANNEAL|BACKSIDE ANNEAL,DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|POST EXPOSE BAKE|PAD WINDOW LITHO|PASSIVATION ETCH
val_0164_f60,mosfet,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|STRIP RESIST|STRIP PHOTORESIST|DEPOSIT BARRIER METAL|MEASURE VIA CD,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|STRIP PHOTORESIST|DEPOSIT BARRIER METAL,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN PAD OPENING|CLEAN AFTER POLY ETCH|CLEAN AFTER METAL ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|STRIP RESIST|DEPOSIT BARRIER METAL|CLEAN AFTER FIELD ETCH
val_0164_f80,mosfet,80,PASSIVATION ETCH,DEVELOP PHOTORESIST,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING,0,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|DEVELOP PHOTORESIST,PASSIVATION ETCH PAD OPENING|PASSIVATION ETCH|DEVELOP PAD WINDOW|STRIP RESIST|STRIP PHOTORESIST,PASSIVATION ETCH PAD OPENING|METAL PATTERN INSPECTION|P BODY WINDOW INSPECTION|PATTERN INSPECTION LEVEL 1|STRIP RESIST,PASSIVATION ETCH PAD OPENING|STRIP RESIST|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|CLEAN PAD OPENING
val_0165_f60,ic,60,VIA OPENING INSPECTION,DEVELOP PHOTORESIST,0,VIA OPENING INSPECTION,1,VIA INSPECTION,0,VIA OPENING INSPECTION,1,VIA OPENING INSPECTION,1,VIA OPENING INSPECTION,1,VIA OPENING INSPECTION,1,VIA OPENING INSPECTION|VIA INSPECTION|FIELD PATTERN INSPECTION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST,VIA INSPECTION|VIA OPENING INSPECTION|DIELECTRIC ETCH VIA|VIA ETCH|VIA ETCH THROUGH DIELECTRIC,VIA OPENING INSPECTION|VIA INSPECTION|DEVELOP PHOTORESIST|DIELECTRIC ETCH VIA|VIA ETCH,VIA OPENING INSPECTION|VIA INSPECTION|FIELD PATTERN INSPECTION|VIA ETCH|METAL PATTERN INSPECTION,VIA OPENING INSPECTION|VIA INSPECTION|FIELD PATTERN INSPECTION|VIA ETCH|HARD BAKE
val_0165_f80,ic,80,DEPOSIT PASSIVATION,DEVELOP PHOTORESIST,0,DEPOSIT PASSIVATION LAYER,0,DEPOSIT PASSIVATION,1,DEPOSIT PASSIVATION,1,DEPOSIT PASSIVATION,1,DEPOSIT PASSIVATION LAYER,0,DEPOSIT PASSIVATION LAYER,0,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,DEPOSIT PASSIVATION|DEPOSIT PASSIVATION LAYER|MEASURE LINE WIDTH|MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY,DEPOSIT PASSIVATION|DEPOSIT PASSIVATION LAYER|MEASURE LINE WIDTH|CURE PASSIVATION|MEASURE PASSIVATION QUALITY,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|CURE PASSIVATION|THERMAL OXIDATION,DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE LINE WIDTH|CURE PASSIVATION|MEASURE PASSIVATION QUALITY
val_0166_f60,mosfet,60,MEASURE VIA CD,DEVELOP PHOTORESIST,0,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD,1,MEASURE VIA CD|DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE VIA CD|DEPOSIT BARRIER METAL|MEASURE LINE WIDTH|DEPOSIT METAL SEED|MEASURE SURFACE UNIFORMITY,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|DEPOSIT METAL SEED|MEASURE SURFACE UNIFORMITY,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|SOFT BAKE|MEASURE OPENING CD,MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER VIA ETCH|DEPOSIT METAL SEED|IMPLANT SOURCE REGION
val_0166_f80,mosfet,80,STRIP PHOTORESIST,DEVELOP PHOTORESIST,0,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST,1,STRIP PHOTORESIST|STRIP RESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP PHOTORESIST|STRIP RESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP PHOTORESIST|CLEAN PAD OPENING|HARD BAKE|PASSIVATION ETCH|OXIDE ETCH DRY,STRIP PHOTORESIST|PASSIVATION ETCH|CLEAN PAD OPENING|DEVELOP PAD WINDOW|MEASURE PAD OPENING
val_0167_f60,igbt,60,SOFT BAKE,DEVELOP PHOTORESIST,0,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE,1,SOFT BAKE|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|STRIP RESIST|STRIP PHOTORESIST,SOFT BAKE|SPIN COAT PHOTORESIST|ALIGN MASK LEVEL 5|HF DIP|MEASURE PLANARITY,SOFT BAKE|ALIGN MASK LEVEL 5|SPIN COAT PHOTORESIST|MEASURE PLANARITY|MEASURE SURFACE PLANARITY,SOFT BAKE|ALIGN MASK LEVEL 5|SPIN COAT PHOTORESIST|MEASURE VIA CD|BREAKDOWN VOLTAGE TEST,SOFT BAKE|ALIGN MASK LEVEL 5|SPIN COAT PHOTORESIST|MEASURE PLANARITY|ALIGN MASK LEVEL 3
val_0167_f80,igbt,80,MEASURE PASSIVATION THICKNESS,DEVELOP PHOTORESIST,0,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION QUALITY,0,MEASURE PASSIVATION QUALITY,0,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION THICKNESS,1,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEPOSIT PASSIVATION LAYER,MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|CURE PASSIVATION,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|IMPLANT DRAIN / CATHODE REGION|OPEN PAD WINDOW|CURE PASSIVATION,MEASURE PASSIVATION THICKNESS|MEASURE PASSIVATION QUALITY|CURE PASSIVATION|OPEN PAD WINDOW|DEPOSIT PASSIVATION
val_0168_f60,igbt,60,CMP DIELECTRIC,DEVELOP PHOTORESIST,0,CMP DIELECTRIC,1,CMP DIELECTRIC,1,CMP INTERLAYER DIELECTRIC,0,CMP DIELECTRIC,1,CMP DIELECTRIC,1,CMP DIELECTRIC,1,CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC|MEASURE SURFACE PLANARITY|MEASURE PLANARITY|MEASURE FILM THICKNESS,CMP DIELECTRIC|CMP INTERLAYER DIELECTRIC|MEASURE FILM THICKNESS|MEASURE DIELECTRIC THICKNESS|MEASURE SURFACE PLANARITY,CMP DIELECTRIC|MEASURE PLANARITY|ALIGN MASK LEVEL 5|MEASURE DIELECTRIC THICKNESS|EPITAXIAL LAYER PREP,CMP DIELECTRIC|MEASURE DIELECTRIC THICKNESS|MEASURE PLANARITY|DENSIFY OXIDE|DENSIFY DIELECTRIC
val_0168_f80,igbt,80,CURE PASSIVATION,DEVELOP PHOTORESIST,0,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION,1,CURE PASSIVATION|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS,CURE PASSIVATION|DEPOSIT PASSIVATION LAYER|DEPOSIT PASSIVATION|MEASURE PASSIVATION QUALITY|MEASURE PASSIVATION THICKNESS
val_0169_f60,ic,60,DEPOSIT TUNGSTEN SEED,DEVELOP PHOTORESIST,0,DEPOSIT METAL SEED,0,DEPOSIT TUNGSTEN SEED,1,DEPOSIT TUNGSTEN SEED,1,DEPOSIT TUNGSTEN SEED,1,DEPOSIT TUNGSTEN SEED,1,DEPOSIT TUNGSTEN SEED,1,DEPOSIT METAL SEED|DEPOSIT TUNGSTEN SEED|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,DEPOSIT TUNGSTEN SEED|DEPOSIT METAL SEED|DEPOSIT BARRIER METAL|FILL VIA TUNGSTEN|MEASURE VIA CD,DEPOSIT TUNGSTEN SEED|DEPOSIT METAL SEED|FILL VIA TUNGSTEN|DEPOSIT BARRIER METAL|MEASURE VIA CD,DEPOSIT TUNGSTEN SEED|DEPOSIT METAL SEED|FILL VIA TUNGSTEN|FILL VIA METAL|BACKSIDE THINNING CHECK,DEPOSIT TUNGSTEN SEED|DEPOSIT METAL SEED|FILL VIA TUNGSTEN|DEPOSIT BARRIER METAL|FILL VIA METAL
val_0169_f80,ic,80,STRIP RESIST,DEVELOP PHOTORESIST,0,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST,1,STRIP RESIST|STRIP PHOTORESIST|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,STRIP RESIST|STRIP PHOTORESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP RESIST|STRIP PHOTORESIST|STRIP RESIST LEVEL 2|PASSIVATION ETCH|PASSIVATION ETCH PAD OPENING,STRIP RESIST|CLEAN PAD OPENING|PASSIVATION ETCH|ETCH WET BACKSIDE|HARD BAKE,STRIP RESIST|PASSIVATION ETCH|CLEAN PAD OPENING|DEVELOP PHOTORESIST|DEVELOP PAD WINDOW
val_0170_f60,ic,60,CLEAN AFTER VIA ETCH,DEVELOP PHOTORESIST,0,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH,1,CLEAN AFTER VIA ETCH|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,CLEAN AFTER VIA ETCH|DEPOSIT BARRIER METAL|MEASURE VIA CD|CLEAN AFTER POLY ETCH|CLEAN AFTER FIELD ETCH,CLEAN AFTER VIA ETCH|MEASURE VIA CD|DEPOSIT BARRIER METAL|CLEAN AFTER FIELD ETCH|STRIP RESIST,CLEAN AFTER VIA ETCH|CLEAN AFTER ETCH|MEASURE VIA CD|CLEAN AFTER POLY ETCH|CLEAN PAD OPENING,CLEAN AFTER VIA ETCH|MEASURE VIA CD|CLEAN AFTER FIELD ETCH|STRIP RESIST|DEPOSIT BARRIER METAL
val_0170_f80,ic,80,PAD WINDOW LITHO,DEVELOP PHOTORESIST,0,PAD WINDOW LITHO,1,PAD WINDOW LITHO,1,OPEN PAD WINDOW LITHO,0,PAD WINDOW LITHO,1,PAD WINDOW LITHO,1,PAD WINDOW LITHO,1,PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE,PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|DEVELOP PHOTORESIST|DEVELOP PAD WINDOW|OPEN PAD WINDOW,PAD WINDOW LITHO|OPEN PAD WINDOW LITHO|OPEN PAD WINDOW|OPEN BOND PAD WINDOW|DEVELOP PAD WINDOW,PAD WINDOW LITHO|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|OPEN PAD WINDOW|DEPOSIT BACKSIDE PROTECTION,PAD WINDOW LITHO|OPEN PAD WINDOW|DEVELOP PAD WINDOW|DEVELOP PHOTORESIST|THERMAL OXIDATION
val_0171_f60,ic,60,DEPOSIT BARRIER METAL,DEVELOP PHOTORESIST,0,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL,1,DEPOSIT BARRIER METAL|DEVELOP PHOTORESIST|SPIN COAT PHOTORESIST|SOFT BAKE|STRIP RESIST,DEPOSIT BARRIER METAL|MEASURE VIA CD|IMPLANT SOURCE REGION|DEPOSIT TUNGSTEN SEED|IMPLANT WELL,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|IMPLANT SOURCE REGION|FILL VIA TUNGSTEN,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|FINAL CLEAN|IMPLANT N-TYPE,DEPOSIT BARRIER METAL|MEASURE VIA CD|DEPOSIT TUNGSTEN SEED|FILL VIA TUNGSTEN|IMPLANT DRAIN / CATHODE REGION
